room_id,host_id,host_is_superhost,property_type,room_type,neighborhood,accommodates,bedrooms,bathrooms,latitude,longitude,reviews,price,cleaning_fee,total
30776488,117141107,f,Hostel,Hotel room,Haight Ashbury,4,1.0,6.0,37.770340000000004,-122.45034,20,100.0,35.0,135.0
30790924,127367,t,Guest suite,Entire home/apt,Noe Valley,1,0.0,1.0,37.74888,-122.44259,0,100.0,194.0,294.0
30797185,20678148,f,Hostel,Private room,Downtown/Civic Center,1,1.0,1.0,37.785990000000005,-122.41056999999999,1,59.0,89.0,148.0
30797540,34760521,f,Apartment,Private room,Castro/Upper Market,2,1.0,1.0,37.76923,-122.43085,27,125.0,40.0,165.0
30797856,56359214,t,Apartment,Entire home/apt,Bernal Heights,6,1.0,1.0,37.73709,-122.42558999999999,14,130.0,145.0,275.0
30800214,5805679,t,Apartment,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.78865,-122.41381000000001,1,1200.0,,
30801201,16545847,t,Apartment,Entire home/apt,Inner Richmond,4,1.0,1.0,37.78396,-122.4625,27,150.0,60.0,210.0
30801321,5805679,t,Apartment,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.789359999999995,-122.41226999999999,1,300.0,,
30801433,5805679,t,Apartment,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.788709999999995,-122.41306000000002,0,1200.0,,
30801956,112282150,f,Apartment,Private room,Downtown/Civic Center,1,1.0,4.0,37.78668,-122.41604,0,55.0,45.0,100.0
30803785,5805679,t,Apartment,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.78856,-122.41354,0,1200.0,,
30803873,5805679,t,Apartment,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.78818,-122.41333,0,1200.0,,
30805198,117141107,f,Hostel,Hotel room,Haight Ashbury,1,1.0,6.0,37.76878,-122.44888,8,50.0,15.0,65.0
30805783,117141107,f,Hostel,Hotel room,Haight Ashbury,1,1.0,6.0,37.76982,-122.44911,16,50.0,15.0,65.0
30805890,107434423,f,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.78572,-122.43547,0,192.0,148.0,340.0
30816842,3617002,t,House,Private room,Potrero Hill,2,1.0,1.0,37.76108,-122.40545,41,69.0,39.0,108.0
30817227,3617002,t,House,Private room,Potrero Hill,2,1.0,1.0,37.762029999999996,-122.40517,55,69.0,39.0,108.0
30818477,227858248,f,House,Shared room,Haight Ashbury,3,1.0,3.5,37.76886,-122.44823999999998,2,33.0,60.0,93.0
30820945,224871329,f,Apartment,Entire home/apt,South of Market,2,2.0,1.0,37.77694,-122.40975,1,110.0,150.0,260.0
30821293,10622144,f,House,Private room,South of Market,2,1.0,1.0,37.77391,-122.40807,16,135.0,35.0,170.0
30822730,16156154,f,Condominium,Private room,Haight Ashbury,2,1.0,1.5,37.77362,-122.44548999999999,1,162.0,135.0,297.0
30851456,107434423,f,Apartment,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.7875,-122.41593,1,193.0,125.0,318.0
30851994,105646223,t,Apartment,Entire home/apt,Potrero Hill,2,1.0,1.0,37.75736,-122.40135,24,250.0,75.0,325.0
30854154,35509920,f,Townhouse,Private room,Bayview,2,1.0,1.5,37.730709999999995,-122.37104,0,80.0,50.0,130.0
30856829,38836,f,Apartment,Entire home/apt,Castro/Upper Market,2,1.0,1.0,37.756640000000004,-122.43087,0,123.0,99.0,222.0
30857277,130921045,f,House,Entire home/apt,Western Addition,4,1.0,2.0,37.77624,-122.4233,5,187.0,,
30881800,20536324,f,House,Private room,West of Twin Peaks,1,1.0,1.0,37.73304,-122.45707,14,80.0,,
30882970,3077270,t,Apartment,Entire home/apt,Bernal Heights,3,2.0,2.5,37.73496,-122.42508000000001,13,189.0,89.0,278.0
30883374,20678148,f,Hostel,Shared room,Downtown/Civic Center,1,1.0,1.0,37.78618,-122.41042,0,28.0,189.0,217.0
30885309,230825511,t,Guest suite,Entire home/apt,Inner Sunset,3,1.0,1.0,37.75946,-122.46871000000002,54,84.0,75.0,159.0
30887943,6683937,f,Aparthotel,Private room,South of Market,2,1.0,8.0,37.78247,-122.40918,1,78.0,25.0,103.0
30888683,44389179,f,Guest suite,Entire home/apt,Ocean View,2,0.0,1.0,37.71679,-122.45386,11,74.0,50.0,124.0
30890889,17010953,f,Apartment,Entire home/apt,Mission,2,1.0,1.0,37.76712,-122.42436000000001,0,175.0,,
30906103,10501924,t,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.77797,-122.43848,0,112.0,,
30913192,231021347,f,House,Private room,Outer Sunset,2,1.0,1.0,37.74904,-122.48081,3,50.0,120.0,170.0
30913576,231021347,f,House,Private room,Outer Sunset,2,1.0,1.0,37.748459999999994,-122.47811999999999,1,55.0,120.0,175.0
30913907,231021347,f,House,Shared room,Outer Sunset,2,1.0,1.0,37.74801,-122.48241000000002,4,38.0,120.0,158.0
30920717,107434423,f,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.77316,-122.42626000000001,0,231.0,148.0,379.0
30957039,91333416,f,Apartment,Entire home/apt,Haight Ashbury,2,1.0,1.0,37.76299,-122.45025,1,135.0,100.0,235.0
30960144,283446,t,Loft,Entire home/apt,South of Market,2,1.0,1.0,37.77227,-122.40676,24,180.0,60.0,240.0
30975445,1705869,f,Apartment,Private room,South of Market,1,1.0,1.0,37.77085,-122.39263999999999,0,100.0,,
30984623,231490242,f,Apartment,Entire home/apt,Haight Ashbury,6,2.0,2.0,37.77412,-122.44913000000001,0,169.0,0.0,169.0
30998681,5317049,t,House,Private room,Castro/Upper Market,2,1.0,1.5,37.76534,-122.42693,3,74.0,80.0,154.0
31004561,9229737,t,Apartment,Entire home/apt,Noe Valley,3,2.0,1.0,37.75265,-122.43356000000001,15,200.0,125.0,325.0
31011384,12176788,t,Villa,Shared room,Russian Hill,1,1.0,2.0,37.80044,-122.4116,3,33.0,,
31011871,12176788,t,Villa,Shared room,Russian Hill,1,1.0,2.0,37.80077,-122.41096999999999,1,31.0,,
31012927,48005494,t,Apartment,Entire home/apt,Noe Valley,4,2.0,1.0,37.75138,-122.43056999999999,0,169.0,280.0,449.0
31016774,91333416,f,Townhouse,Entire home/apt,Outer Richmond,5,2.0,2.0,37.77657,-122.50248,1,140.0,100.0,240.0
31017581,20536324,f,House,Private room,West of Twin Peaks,2,1.0,1.0,37.733290000000004,-122.45683999999999,11,150.0,50.0,200.0
31026962,1891597,f,Condominium,Private room,Haight Ashbury,2,1.0,1.0,37.77407,-122.44556000000001,30,72.0,20.0,92.0
31042645,219930816,f,Apartment,Entire home/apt,Marina,2,1.0,1.0,37.802890000000005,-122.43146000000002,0,151.0,101.0,252.0
31043517,112282150,f,Apartment,Private room,Downtown/Civic Center,1,1.0,4.0,37.78795,-122.41473,2,55.0,45.0,100.0
31043682,112282150,f,Apartment,Private room,Downtown/Civic Center,1,1.0,4.0,37.78648,-122.41663,0,55.0,45.0,100.0
31043827,112282150,f,Apartment,Private room,Downtown/Civic Center,1,1.0,4.0,37.787890000000004,-122.41622,1,55.0,45.0,100.0
31055670,231980369,t,Apartment,Private room,Noe Valley,2,1.0,1.0,37.74342,-122.43547,37,75.0,25.0,100.0
31057117,29112772,t,House,Private room,Mission,4,1.0,1.0,37.759209999999996,-122.40655,49,125.0,100.0,225.0
31069260,219930816,f,Apartment,Entire home/apt,Marina,2,1.0,1.0,37.80403,-122.43185,1,154.0,101.0,255.0
31069412,219930816,f,Apartment,Entire home/apt,Marina,2,1.0,1.0,37.80288,-122.43135,1,151.0,101.0,252.0
31069497,219930816,f,Apartment,Entire home/apt,Marina,2,1.0,1.0,37.80316,-122.43343,0,151.0,101.0,252.0
31072911,25116424,t,Guest suite,Entire home/apt,Inner Sunset,6,3.0,2.0,37.75676,-122.45636,14,1200.0,300.0,1500.0
31076360,73465008,t,Apartment,Entire home/apt,Nob Hill,2,1.0,1.0,37.79295,-122.41686999999999,3,200.0,60.0,260.0
31087586,231733105,f,Apartment,Private room,Downtown/Civic Center,2,1.0,1.0,37.78859,-122.41512,39,199.0,30.0,229.0
31108259,15004712,f,Condominium,Private room,Nob Hill,2,1.0,1.0,37.79358,-122.41327,28,150.0,30.0,180.0
31113388,232514230,t,House,Entire home/apt,Diamond Heights,7,2.0,1.5,37.73603,-122.44017,23,164.0,275.0,439.0
31120211,7074942,t,House,Entire home/apt,Outer Sunset,4,1.0,1.0,37.75796,-122.48583,70,169.0,85.0,254.0
31123927,232610653,t,Guest suite,Entire home/apt,Inner Richmond,2,1.0,1.0,37.78441,-122.46412,42,115.0,60.0,175.0
31124126,208750284,t,House,Private room,Bayview,2,1.0,1.0,37.73845,-122.3995,60,70.0,25.0,95.0
31124810,208750284,t,House,Private room,Bayview,2,1.0,1.0,37.738459999999996,-122.39797,72,63.0,25.0,88.0
31124937,208750284,t,House,Private room,Bayview,2,1.0,1.0,37.73744,-122.39769,74,63.0,25.0,88.0
31125098,208750284,t,House,Private room,Bayview,3,1.0,1.0,37.738859999999995,-122.39908,50,90.0,30.0,120.0
31125401,208750284,t,House,Private room,Bayview,2,1.0,1.0,37.73709,-122.39755,43,85.0,30.0,115.0
31131163,62034618,f,Apartment,Private room,Outer Sunset,1,1.0,1.0,37.76482,-122.4776,1,54.0,40.0,94.0
31139533,107434423,f,Apartment,Entire home/apt,South of Market,2,1.0,1.0,37.77578,-122.41221000000002,0,168.0,148.0,316.0
31143926,43227700,t,Apartment,Private room,Mission,2,1.0,1.0,37.75076,-122.42197,32,120.0,40.0,160.0
31145394,48005494,t,Apartment,Entire home/apt,Haight Ashbury,2,1.0,1.0,37.76582,-122.44926000000001,1,162.0,240.0,402.0
31146290,117141107,f,Hostel,Hotel room,Haight Ashbury,2,1.0,1.0,37.7689,-122.4488,16,100.0,35.0,135.0
31155952,133755963,f,Apartment,Entire home/apt,Outer Richmond,8,3.0,2.0,37.77682,-122.48735,6,549.0,200.0,749.0
31157758,107434423,f,Apartment,Entire home/apt,Nob Hill,2,1.0,1.0,37.78999,-122.41077,0,259.0,148.0,407.0
31169457,143432567,f,House,Private room,Visitacion Valley,2,1.0,1.0,37.70955,-122.41866,26,50.0,30.0,80.0
31173023,100586872,t,House,Private room,Chinatown,4,1.0,1.0,37.79116,-122.40827,49,120.0,30.0,150.0
31187795,100238132,t,Condominium,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.78863,-122.41225,3,229.0,99.0,328.0
31188239,100238132,t,Condominium,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.789609999999996,-122.41171000000001,3,229.0,99.0,328.0
31188284,100238132,t,Condominium,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.78927,-122.41345,2,229.0,99.0,328.0
31188314,100238132,t,Condominium,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.78928,-122.41238,2,229.0,99.0,328.0
31188362,100238132,t,Condominium,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.788340000000005,-122.4135,1,229.0,99.0,328.0
31194018,31312064,f,Condominium,Entire home/apt,South of Market,5,2.0,2.0,37.78649,-122.3911,2,299.0,150.0,449.0
31206489,21196676,t,House,Private room,Noe Valley,2,1.0,1.0,37.74868,-122.42625,63,75.0,40.0,115.0
31209988,8800917,t,House,Private room,Parkside,2,1.0,1.0,37.73579,-122.50578,110,189.0,,
31210673,12576255,f,Guest suite,Entire home/apt,Excelsior,2,0.0,1.0,37.72953,-122.41121000000001,64,100.0,,
31216898,20744675,f,House,Private room,Bayview,2,1.0,2.0,37.73288,-122.39178999999999,0,60.0,150.0,210.0
31221777,84811504,f,Guest suite,Entire home/apt,Visitacion Valley,6,3.0,2.0,37.71903,-122.40298999999999,35,199.0,150.0,349.0
31222005,233523975,t,House,Entire home/apt,Twin Peaks,4,1.0,1.5,37.75696,-122.44471000000001,19,190.0,175.0,365.0
31266646,52178915,t,Apartment,Entire home/apt,Downtown/Civic Center,2,1.0,1.0,37.77959,-122.4215,16,245.0,,
31268346,1653120,t,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.77022,-122.42795,23,250.0,85.0,335.0
31269377,32927110,t,Apartment,Private room,South of Market,2,1.0,2.0,37.77111,-122.40258999999999,24,150.0,75.0,225.0
31281387,2797889,f,Condominium,Private room,Western Addition,2,1.0,1.0,37.77113,-122.43255,8,130.0,40.0,170.0
31283279,223698995,f,Boutique hotel,Entire home/apt,Western Addition,2,1.0,1.0,37.78633,-122.42618999999999,4,250.0,0.0,250.0
31290178,28502179,f,House,Private room,Bayview,2,1.0,1.0,37.73103,-122.39716999999999,3,48.0,50.0,98.0
31291468,1099519,f,Apartment,Private room,South of Market,2,1.0,1.0,37.77245,-122.40316000000001,2,120.0,50.0,170.0
31294109,233982334,t,Apartment,Entire home/apt,Bernal Heights,3,1.0,1.0,37.7403,-122.42246999999999,14,200.0,70.0,270.0
31311572,20678148,f,Hostel,Shared room,Downtown/Civic Center,1,1.0,1.0,37.7861,-122.4103,1,27.0,189.0,216.0
31312244,20678148,f,Hostel,Hotel room,Downtown/Civic Center,1,1.0,1.0,37.785920000000004,-122.41036000000001,2,19.0,89.0,108.0
31312890,39729330,f,Apartment,Entire home/apt,Russian Hill,4,2.0,1.0,37.80489,-122.4214,49,350.0,125.0,475.0
31313300,234376095,t,Apartment,Private room,Haight Ashbury,2,1.0,1.0,37.77178,-122.43785,64,105.0,65.0,170.0
31314861,48005494,t,Apartment,Entire home/apt,Chinatown,2,1.0,1.0,37.79104,-122.40808,0,165.0,240.0,405.0
31314906,48005494,t,Apartment,Entire home/apt,Nob Hill,2,1.0,1.0,37.79175,-122.40993,0,158.0,240.0,398.0
31317072,3751184,t,House,Entire home/apt,Inner Richmond,5,2.0,1.0,37.77707,-122.46023000000001,2,250.0,200.0,450.0
31320991,4856574,t,House,Private room,Mission,1,1.0,1.0,37.75847,-122.41285,2,60.0,,
31331285,2993648,t,Apartment,Entire home/apt,Potrero Hill,4,2.0,1.5,37.75776,-122.39769,2,125.0,175.0,300.0
31338106,104309396,t,House,Private room,Crocker Amazon,4,2.0,1.0,37.71277,-122.43614,37,138.0,35.0,173.0
31338594,231021347,f,House,Private room,Outer Sunset,2,1.0,1.0,37.74926,-122.48153,3,50.0,120.0,170.0
31339864,100586872,t,House,Private room,Chinatown,3,1.0,1.0,37.790859999999995,-122.40802,46,120.0,30.0,150.0
31346731,6683937,f,Aparthotel,Private room,South of Market,2,1.0,8.0,37.780809999999995,-122.41068999999999,1,81.0,0.0,81.0
31355349,234782931,t,Apartment,Entire home/apt,Outer Richmond,5,2.0,1.0,37.773140000000005,-122.50256999999999,16,225.0,85.0,310.0
31356493,70722023,t,Serviced apartment,Entire home/apt,Downtown/Civic Center,3,0.0,1.0,37.78705,-122.4112,3,115.0,65.0,180.0
31359232,234826715,t,Apartment,Entire home/apt,Castro/Upper Market,2,1.0,1.0,37.76468,-122.44076000000001,2,110.0,150.0,260.0
31363951,4856574,t,House,Private room,Mission,1,1.0,1.0,37.7591,-122.41358000000001,1,55.0,,
31365113,234892136,t,Condominium,Entire home/apt,Castro/Upper Market,2,2.0,1.0,37.76039,-122.4327,3,350.0,0.0,350.0
31377697,7655449,t,House,Private room,Noe Valley,2,0.0,1.0,37.74194,-122.43342,31,117.0,60.0,177.0
31379263,30181047,t,Condominium,Entire home/apt,Mission,3,1.0,1.0,37.767340000000004,-122.42586999999999,19,250.0,85.0,335.0
31387204,5727515,f,Apartment,Entire home/apt,South of Market,3,0.0,1.0,37.7828,-122.39986,1,145.0,,
31389098,432070,t,Earth house,Entire home/apt,Western Addition,5,2.0,1.0,37.77673,-122.43366,2,600.0,600.0,1200.0
31392393,5335319,t,Condominium,Entire home/apt,Western Addition,6,2.0,1.0,37.782140000000005,-122.44017,0,359.0,80.0,439.0
31392573,10785430,t,House,Entire home/apt,Outer Richmond,7,3.0,2.0,37.77581,-122.50848,3,900.0,255.0,1155.0
31396075,107434423,f,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.77597,-122.42557,0,271.0,148.0,419.0
31398878,107434423,f,Apartment,Entire home/apt,Western Addition,2,0.0,1.0,37.77584,-122.42412,0,194.0,148.0,342.0
31408381,11167045,f,Apartment,Entire home/apt,Castro/Upper Market,6,2.0,1.0,37.76032,-122.42918,9,300.0,100.0,400.0
31409044,3191096,t,House,Shared room,Noe Valley,1,1.0,1.5,37.75137,-122.43431000000001,3,64.0,100.0,164.0
31410377,48005494,t,Condominium,Entire home/apt,South of Market,2,1.0,1.0,37.78663,-122.38988,0,178.0,240.0,418.0
31413160,1892430,f,House,Entire home/apt,Haight Ashbury,4,2.0,1.0,37.76188,-122.44698999999999,1,165.0,,
31421029,6907213,f,House,Private room,Inner Richmond,1,1.0,1.5,37.784690000000005,-122.47823000000001,2,50.0,80.0,130.0
31421142,202536938,t,Apartment,Entire home/apt,Western Addition,5,3.0,1.0,37.77565,-122.42818999999999,1,165.0,100.0,265.0
31424518,21817808,t,House,Private room,Potrero Hill,1,1.0,1.0,37.7587,-122.38999,17,90.0,105.0,195.0
31437113,4244521,t,House,Private room,Potrero Hill,2,1.0,1.0,37.764,-122.39461999999999,37,149.0,50.0,199.0
31439076,23992809,t,Guest suite,Entire home/apt,Outer Sunset,3,0.0,1.0,37.74685,-122.49221000000001,31,129.0,39.0,168.0
31440773,5805679,t,Apartment,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.78829,-122.41228999999998,0,1200.0,,
31441024,5805679,t,Apartment,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.788579999999996,-122.41331000000001,0,298.0,,
31441195,5805679,t,Apartment,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.788140000000006,-122.41237,2,1200.0,,
31443023,105757731,f,Condominium,Entire home/apt,Marina,4,2.0,1.0,37.79866,-122.43109,7,155.0,140.0,295.0
31443288,28520347,f,Apartment,Entire home/apt,Noe Valley,2,0.0,1.0,37.749990000000004,-122.43619,4,250.0,150.0,400.0
31446628,15982236,f,Condominium,Entire home/apt,Western Addition,2,1.0,1.0,37.778859999999995,-122.43299999999999,0,200.0,300.0,500.0
31447415,43050384,f,Guest suite,Entire home/apt,Outer Sunset,7,3.0,2.0,37.757259999999995,-122.4812,62,215.0,135.0,350.0
31450281,4346065,t,Guest suite,Entire home/apt,Bernal Heights,2,0.0,1.0,37.73633,-122.42113,16,120.0,60.0,180.0
31465464,638405,t,Apartment,Private room,Western Addition,2,1.0,1.0,37.773559999999996,-122.43299999999999,73,95.0,0.0,95.0
31467998,48005494,t,Condominium,Entire home/apt,Potrero Hill,6,3.0,2.0,37.75419,-122.39469,0,259.0,370.0,629.0
31469008,121362098,f,Apartment,Private room,Mission,1,1.0,5.0,37.77046,-122.42416000000001,0,160.0,100.0,260.0
31474637,70722023,t,Serviced apartment,Entire home/apt,Financial District,2,0.0,1.0,37.78948,-122.40638,3,90.0,68.0,158.0
31488238,107434423,f,Apartment,Entire home/apt,Nob Hill,2,1.0,1.0,37.7908,-122.40958,0,279.0,148.0,427.0
31490601,26482762,f,Guesthouse,Entire home/apt,Downtown/Civic Center,6,3.0,2.0,37.78842,-122.41317,14,750.0,99.0,849.0
31494299,40016123,f,House,Private room,Western Addition,4,1.0,1.0,37.77108,-122.43557,44,150.0,45.0,195.0
31495884,13792208,f,Townhouse,Entire home/apt,North Beach,4,2.0,2.5,37.80539,-122.41226999999999,0,750.0,,
31512417,215906263,f,Guesthouse,Entire home/apt,Outer Mission,2,1.0,1.0,37.73077,-122.45248000000001,32,160.0,25.0,185.0
31513673,236132655,t,Apartment,Private room,North Beach,2,1.0,1.0,37.80225,-122.40485,33,150.0,80.0,230.0
31514578,2283942,f,House,Private room,Mission,3,1.0,2.5,37.75101,-122.4066,22,39.0,10.0,49.0
31516192,2283942,f,House,Private room,Mission,2,1.0,2.5,37.75143,-122.4081,34,39.0,10.0,49.0
31536048,7304320,t,Apartment,Private room,Pacific Heights,1,1.0,1.0,37.78777,-122.4457,1,60.0,85.0,145.0
31537112,7332130,f,House,Entire home/apt,Glen Park,6,3.0,3.0,37.73632,-122.43353,2,500.0,175.0,675.0
31537256,78957049,f,Apartment,Entire home/apt,South of Market,6,2.0,2.0,37.77172,-122.41335,15,172.0,100.0,272.0
31537840,408300,f,Apartment,Entire home/apt,Bayview,6,3.0,1.0,37.72732,-122.38376000000001,0,160.0,95.0,255.0
31539082,2283942,f,House,Private room,Mission,2,1.0,2.5,37.75306,-122.40836999999999,36,39.0,10.0,49.0
31540050,26535844,t,Apartment,Private room,Mission,2,1.0,1.0,37.756370000000004,-122.41148999999999,25,85.0,75.0,160.0
31541488,63550918,f,Condominium,Entire home/apt,Western Addition,6,2.0,1.0,37.785540000000005,-122.42979,1,380.0,140.0,520.0
31547075,408300,f,Apartment,Entire home/apt,Bayview,6,3.0,1.0,37.72732,-122.38248999999999,0,159.0,95.0,254.0
31560725,13939162,t,Apartment,Entire home/apt,Castro/Upper Market,4,2.0,2.0,37.76038,-122.44163,1,295.0,50.0,345.0
31562059,2146719,t,Apartment,Entire home/apt,Noe Valley,6,3.0,2.5,37.74855,-122.44256000000001,9,350.0,300.0,650.0
31565302,1147583,f,Condominium,Private room,Mission,3,1.0,1.0,37.769079999999995,-122.42195,0,150.0,,
31566345,870172,f,Apartment,Entire home/apt,Nob Hill,4,2.0,1.0,37.7946,-122.41695,12,220.0,100.0,320.0
31566371,236610246,f,Apartment,Entire home/apt,Castro/Upper Market,2,1.0,1.0,37.7654,-122.43681000000001,1,179.0,125.0,304.0
31568513,4141253,f,Apartment,Entire home/apt,Outer Richmond,6,2.0,1.5,37.77783,-122.49359,21,249.0,100.0,349.0
31568641,103340667,f,Apartment,Entire home/apt,Chinatown,3,1.0,1.0,37.79072,-122.40874,0,146.0,200.0,346.0
31569484,2283942,f,House,Private room,Mission,3,1.0,2.5,37.75071,-122.40696000000001,30,39.0,10.0,49.0
31571182,236655064,f,Apartment,Entire home/apt,Russian Hill,3,2.0,1.0,37.79878,-122.41532,1,155.0,,
31572917,10701587,f,Apartment,Entire home/apt,Castro/Upper Market,4,2.0,2.0,37.762890000000006,-122.43234,0,350.0,150.0,500.0
31573981,56129941,t,Condominium,Entire home/apt,Nob Hill,2,1.0,1.5,37.78995,-122.41273000000001,21,99.0,100.0,199.0
31590880,48005494,t,Apartment,Entire home/apt,Western Addition,4,2.0,1.0,37.782,-122.44376000000001,0,197.0,280.0,477.0
31590989,408300,f,Apartment,Private room,Bayview,2,1.0,1.0,37.72599,-122.38356,0,156.0,55.0,211.0
31591070,103340667,f,Apartment,Entire home/apt,Russian Hill,5,2.0,2.0,37.800990000000006,-122.41991000000002,0,317.0,250.0,567.0
31595144,2059233,t,House,Private room,Bernal Heights,2,1.0,1.0,37.7459,-122.40527,26,99.0,65.0,164.0
31596049,236853515,f,House,Private room,Excelsior,2,1.0,1.5,37.72437,-122.41727,35,50.0,30.0,80.0
31596642,70722023,t,Serviced apartment,Hotel room,Financial District,2,0.0,1.0,37.79002,-122.40611000000001,2,75.0,68.0,143.0
31604719,6017407,t,Apartment,Entire home/apt,Bayview,6,3.0,2.0,37.72903,-122.40253999999999,1,170.0,190.0,360.0
31616885,8753601,f,Apartment,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.78467,-122.41386000000001,7,120.0,85.0,205.0
31623662,52178915,t,Apartment,Entire home/apt,Downtown/Civic Center,2,1.0,1.0,37.77937,-122.42323999999999,1,245.0,,
31624755,70722023,t,Serviced apartment,Hotel room,Downtown/Civic Center,2,0.0,1.0,37.7898,-122.40763999999999,5,75.0,68.0,143.0
31627786,465067,f,House,Entire home/apt,Haight Ashbury,6,3.0,2.0,37.76193,-122.44951999999999,0,800.0,,
31638887,52178915,t,Apartment,Entire home/apt,Downtown/Civic Center,2,1.0,1.0,37.77913,-122.42326000000001,2,245.0,,
31643757,4456884,f,Condominium,Entire home/apt,Outer Richmond,3,1.0,1.0,37.77935,-122.49403000000001,1,50.0,150.0,200.0
31651414,59106304,f,Guest suite,Entire home/apt,Inner Sunset,2,1.0,1.0,37.75999,-122.47188999999999,32,113.0,75.0,188.0
31652671,4808897,f,Apartment,Entire home/apt,Haight Ashbury,2,0.0,1.0,37.76741,-122.45012,0,110.0,,
31655119,23187900,f,House,Entire home/apt,Parkside,6,3.0,2.0,37.74504,-122.47122,5,200.0,195.0,395.0
31668263,237442275,t,Apartment,Entire home/apt,Haight Ashbury,5,2.0,1.0,37.77135,-122.43878000000001,15,529.0,150.0,679.0
31669776,91333416,f,House,Entire home/apt,Noe Valley,2,1.0,1.0,37.75393,-122.42836000000001,2,195.0,100.0,295.0
31672520,91333416,f,Apartment,Entire home/apt,Haight Ashbury,5,2.0,1.0,37.76858,-122.44312,1,132.0,100.0,232.0
31673780,209953666,t,Apartment,Entire home/apt,Mission,4,2.0,1.5,37.7533,-122.42261,0,121.0,250.0,371.0
31690403,22652126,f,House,Entire home/apt,Lakeshore,4,3.0,1.0,37.735440000000004,-122.48766,27,185.0,45.0,230.0
31694061,638405,t,Apartment,Private room,Western Addition,1,1.0,1.0,37.773720000000004,-122.43218999999999,59,79.0,0.0,79.0
31695049,61724483,t,Guest suite,Entire home/apt,Outer Richmond,1,1.0,1.0,37.7765,-122.4889,38,75.0,65.0,140.0
31696287,31769600,f,House,Private room,Outer Sunset,4,2.0,1.0,37.764759999999995,-122.49033,0,225.0,,
31707754,3004643,f,Loft,Entire home/apt,South of Market,15,1.0,1.0,37.782059999999994,-122.4041,7,1000.0,,
31708854,23974491,t,House,Private room,Western Addition,2,1.0,1.0,37.770720000000004,-122.43346000000001,26,250.0,100.0,350.0
31717158,10267172,t,House,Private room,Excelsior,2,1.0,1.0,37.723420000000004,-122.40548000000001,24,124.0,65.0,189.0
31718067,10267172,t,House,Private room,Visitacion Valley,2,1.0,1.0,37.72209,-122.40351000000001,27,119.0,65.0,184.0
31721209,112282150,f,Apartment,Private room,Downtown/Civic Center,1,1.0,4.0,37.78859,-122.41649,0,55.0,45.0,100.0
31722728,3929874,f,House,Entire home/apt,Noe Valley,6,2.0,2.0,37.75332,-122.4424,8,400.0,120.0,520.0
31724787,1588855,f,Condominium,Entire home/apt,Russian Hill,4,1.0,1.0,37.79795,-122.40738999999999,2,135.0,100.0,235.0
31739072,91333416,f,Apartment,Entire home/apt,Haight Ashbury,2,1.0,1.0,37.76493,-122.44883,0,135.0,100.0,235.0
31758935,91333416,f,House,Entire home/apt,Haight Ashbury,4,2.0,1.5,37.761959999999995,-122.44731000000002,0,175.0,100.0,275.0
31759074,24386248,t,Condominium,Entire home/apt,Pacific Heights,2,1.0,1.0,37.79537,-122.43863999999999,9,550.0,150.0,700.0
31759412,223365296,t,House,Entire home/apt,Parkside,5,2.0,1.0,37.74022,-122.47918999999999,50,175.0,90.0,265.0
31760547,66094222,f,Condominium,Entire home/apt,South of Market,4,2.0,1.5,37.77405,-122.38926000000001,0,995.0,,
31762328,111996185,t,Guest suite,Private room,Visitacion Valley,2,1.0,1.0,37.71367,-122.41493999999999,28,100.0,75.0,175.0
31771450,451477,t,House,Entire home/apt,Glen Park,7,3.0,1.0,37.735479999999995,-122.43291,3,200.0,300.0,500.0
31778644,19610799,t,House,Entire home/apt,Castro/Upper Market,4,2.0,2.0,37.75837,-122.44061,2,375.0,125.0,500.0
31797168,87842252,f,House,Private room,Noe Valley,1,1.0,1.0,37.74496,-122.43893,0,83.0,150.0,233.0
31798083,10267172,t,House,Entire home/apt,Visitacion Valley,7,3.0,2.0,37.72201,-122.4042,8,449.0,150.0,599.0
31803551,1766073,t,House,Private room,Castro/Upper Market,2,1.0,1.0,37.760059999999996,-122.44143000000001,56,120.0,0.0,120.0
31823791,110090021,t,House,Entire home/apt,Outer Sunset,4,3.0,2.0,37.75745,-122.50733000000001,5,350.0,250.0,600.0
